C:\GCMS2 DATA\ILYA\Danica project\Danica Scan Sample 13 .D Wed Nov 26 04:36:39 2025
Start of data points
5.10193	5.656891E+07
5.10925	5.566974E+07
5.11657	5.493018E+07
5.12390	5.434023E+07
5.13122	5.386781E+07
5.13853	5.34891E+07
5.14587	5.319964E+07
5.15318	5.298398E+07
5.16050	5.283828E+07
5.16783	5.275228E+07
5.17515	5.268668E+07
5.18247	5.263441E+07
5.18980	5.25865E+07
5.19712	5.252275E+07
5.20443	5.244533E+07
5.21177	5.235263E+07
5.21908	5.231992E+07
5.22640	5.23248E+07
5.23373	5.234227E+07
5.24105	5.235856E+07
5.24837	5.235949E+07
5.25570	5.233308E+07
5.26302	5.22835E+07
5.27033	5.223799E+07
5.27767	5.21908E+07
5.28498	5.21141E+07
5.29230	5.202897E+07
5.29963	5.196952E+07
5.30695	5.192501E+07
5.31427	5.187474E+07
5.32160	5.181421E+07
5.32892	5.17592E+07
5.33623	5.172214E+07
5.34357	5.169809E+07
5.35088	5.165434E+07
5.35820	5.15691E+07
5.36552	5.144724E+07
5.37285	5.130794E+07
5.38017	5.11724E+07
5.38748	5.100994E+07
5.39482	5.077294E+07
5.40213	5.044057E+07
5.40945	5.002598E+07
5.41678	4.953682E+07
5.42410	4.898618E+07
5.43142	4.839029E+07
5.43875	4.777478E+07
5.44607	4.716716E+07
5.45338	4.657292E+07
5.46072	4.597562E+07
5.46803	4.540217E+07
5.47535	4.48568E+07
5.48268	4.434847E+07
5.49000	4.389072E+07
5.49732	4.346278E+07
5.50465	4.30751E+07
5.51197	4.269855E+07
5.51928	4.233894E+07
5.52662	4.194484E+07
5.53393	4.167642E+07
5.54125	4.143038E+07
5.54858	4.119814E+07
5.55590	4.09974E+07
5.56322	3.960089E+07
5.57055	3.942361E+07
5.57787	3.916478E+07
5.58518	3.904593E+07
5.59252	3.894771E+07
5.59983	3.855722E+07
5.60715	3.851641E+07
5.61448	3.846875E+07
5.62180	3.839041E+07
5.62912	3.835991E+07
5.63643	3.823064E+07
5.64377	3.818537E+07
5.65108	3.816694E+07
5.65840	3.810686E+07
5.66573	3.805901E+07
5.67305	3.801813E+07
5.68037	3.791836E+07
5.68770	3.786336E+07
5.69502	3.780315E+07
5.70233	3.77401E+07
5.70967	3.768653E+07
5.71698	3.763756E+07
5.72430	3.759295E+07
5.73163	3.7573E+07
5.73895	3.754804E+07
5.74627	3.749593E+07
5.75360	3.743247E+07
5.76092	3.739048E+07
5.76823	3.737168E+07
5.77557	3.736857E+07
5.78288	3.735265E+07
5.79020	3.732351E+07
5.79753	3.727689E+07
5.80485	3.72315E+07
5.81217	3.721599E+07
5.81950	3.71845E+07
5.82682	3.718361E+07
5.83413	3.715547E+07
5.84147	3.713182E+07
5.84878	3.711622E+07
5.85610	3.709273E+07
5.86343	3.706766E+07
