C:\GCMS2 DATA\ILYA\Danica project\Danica SIM Sample 13.D Thu Nov 27 07:48:26 2025
Start of data points
9.09703	3105
9.10190	3040
9.10678	2996
9.11167	2965
9.11653	2978
9.12142	3052
9.12630	3168
9.13118	3326
9.13605	3531
9.14093	3752
9.14582	3940
9.15068	4059
9.15557	4103
9.16045	4082
9.16533	3996
9.17020	3843
9.17508	3641
9.17997	3438
9.18483	3273
9.18972	3142
9.19460	3016
9.19947	2903
9.20435	2842
9.20923	2848
9.21412	2910
9.21898	3044
9.22387	3294
9.22875	3662
9.23362	4095
9.23850	4522
9.24338	4848
9.24827	4982
9.25313	4903
9.25802	4665
9.26290	4356
9.26777	4058
9.27265	3803
9.27753	3574
9.28242	3364
9.28728	3175
9.29217	3002
9.29705	2848
9.30192	2740
9.30680	2688
9.31168	2682
9.31657	2716
9.32143	2780
9.32632	2850
9.33120	2916
9.33607	2983
9.34095	3055
9.34583	3132
9.35072	3215
9.35558	3316
9.36047	3445
9.36535	3615
9.37022	3848
9.37510	4148
9.37998	4427
9.38487	4556
9.38973	4472
9.39462	4216
9.39950	3861
9.40437	3473
9.40925	3140
9.41413	2923
9.41902	2820
9.42388	2789
9.42877	2788
9.43365	2783
9.43852	2764
9.44340	2740
9.44828	2724
9.45317	2716
9.45803	2732
9.46292	2834
9.46780	3091
9.47267	3527
9.47755	4112
9.48243	4747
9.48732	5297
9.49218	5613
9.49707	5581
9.50195	5210
9.50682	4637
9.51170	4018
9.51658	3483
9.52147	3156
9.52633	3183
9.53122	3806
9.53610	5430
9.54097	8745
9.54585	14810
9.55073	24881
9.55562	40069
9.56048	61181
9.56537	88910
9.57025	124048
9.57512	167864
9.58000	222656
9.58488	290846
9.58975	372471
9.59463	463444
9.59952	554892
9.60440	630391
9.60927	661554
9.61415	615657
9.61903	485495
9.62390	312203
9.62878	160211
9.63367	66304
9.63855	23915
9.64342	9110
9.64830	4748
9.65318	3615
9.65805	3390
9.66293	3400
9.66782	3481
9.67270	3604
9.67757	3737
9.68245	3852
9.68733	3962
9.69220	4095
9.69708	4210
9.70197	4222
9.70685	4114
9.71172	3938
9.71660	3741
9.72148	3541
9.72635	3358
9.73123	3202
9.73612	3068
9.74100	2957
9.74587	2878
