C:\GCMS2 DATA\ILYA\Danica project\Danica SIM Sample 5.D Wed Nov 26 23:59:05 2025
Start of data points
9.09718,3269
9.10207,3268
9.10695,3278
9.11182,3282
9.11670,3290
9.12158,3308
9.12645,3328
9.13133,3359
9.13622,3443
9.14110,3591
9.14597,3773
9.15085,3974
9.15573,4198
9.16060,4468
9.16548,4791
9.17037,5102
9.17523,5306
9.18012,5366
9.18500,5277
9.18988,5021
9.19475,4620
9.19963,4152
9.20452,3708
9.20938,3349
9.21427,3084
9.21915,2885
9.22403,2750
9.22890,2691
9.23378,2680
9.23867,2687
9.24353,2724
9.24842,2810
9.25330,2947
9.25818,3134
9.26305,3356
9.26793,3569
9.27282,3733
9.27768,3845
9.28257,3891
9.28745,3851
9.29233,3746
9.29720,3598
9.30208,3404
9.30697,3180
9.31183,2974
9.31672,2816
9.32160,2712
9.32648,2659
9.33135,2638
9.33623,2629
9.34112,2630
9.34598,2656
9.35087,2706
9.35575,2768
9.36063,2837
9.36550,2914
9.37038,3002
9.37527,3103
9.38013,3219
9.38502,3362
9.38990,3539
9.39478,3762
9.39965,4044
9.40453,4358
9.40942,4624
9.41428,4744
9.41917,4653
9.42405,4372
9.42893,3985
9.43380,3577
9.43868,3233
9.44357,3010
9.44843,2887
9.45332,2814
9.45820,2780
9.46308,2780
9.46795,2798
9.47283,2821
9.47772,2855
9.48258,2905
9.48747,2983
9.49235,3116
9.49723,3356
9.50210,3747
9.50698,4255
9.51187,4783
9.51673,5218
9.52162,5430
9.52650,5323
9.53138,4939
9.53625,4434
9.54113,3994
9.54602,3818
9.55088,4178
9.55577,5475
9.56065,8276
9.56552,13391
9.57040,21887
9.57528,34865
9.58017,52971
9.58503,76036
9.58992,103282
9.59480,134091
9.59967,168713
9.60455,208426
9.60943,254937
9.61432,309201
9.61918,369524
9.62407,428891
9.62895,472662
9.63382,479400
9.63870,430882
9.64358,330797
9.64847,211396
9.65333,111779
9.65822,50120
9.66310,20483
9.66797,8781
9.67285,4735
9.67773,3438
9.68262,3056
9.68748,2996
9.69237,3063
9.69725,3176
9.70212,3314
9.70700,3471
9.71188,3634
9.71677,3793
9.72163,3933
9.72652,4025
9.73140,4046
9.73627,3980
9.74115,3833
9.74603,3652
9.75092,3490
9.75578,3358
