C:\GCMS2 DATA\ILYA\Danica project\Danica Scan Sample 5 .D Tue Nov 25 20:47:32 2025
Start of data points
5.10200,4.643113E+07
5.10932,4.580223E+07
5.11663,4.526603E+07
5.12397,4.47978E+07
5.13128,4.438793E+07
5.13860,4.407084E+07
5.14592,4.385841E+07
5.15325,4.370761E+07
5.16057,4.357672E+07
5.16788,4.343915E+07
5.17522,4.331094E+07
5.18253,4.320936E+07
5.18985,4.312734E+07
5.19718,4.305572E+07
5.20450,4.299353E+07
5.21182,4.29626E+07
5.21915,4.294422E+07
5.22647,4.291287E+07
5.23378,4.285352E+07
5.24112,4.278542E+07
5.24843,4.271784E+07
5.25575,4.266166E+07
5.26308,4.261503E+07
5.27040,4.257446E+07
5.27772,4.25304E+07
5.28505,4.247996E+07
5.29237,4.243893E+07
5.29968,4.242021E+07
5.30702,4.239175E+07
5.31433,4.232413E+07
5.32165,4.223922E+07
5.32898,4.216752E+07
5.33630,4.21226E+07
5.34362,4.20868E+07
5.35095,4.203933E+07
5.35827,4.197544E+07
5.36558,4.190867E+07
5.37292,4.185077E+07
5.38023,4.178699E+07
5.38755,4.170864E+07
5.39487,4.162339E+07
5.40220,4.153978E+07
5.40952,4.146296E+07
5.41683,4.1415E+07
5.42417,4.138596E+07
5.43148,4.134874E+07
5.43880,4.129035E+07
5.44613,4.121479E+07
5.45345,4.113706E+07
5.46077,4.105476E+07
5.46810,4.09596E+07
5.47542,4.085209E+07
5.48273,4.069746E+07
5.49007,4.047041E+07
5.49738,4.013625E+07
5.50470,3.969156E+07
5.51203,3.919355E+07
5.51935,3.871169E+07
5.52667,3.828736E+07
5.53400,3.791196E+07
5.54132,3.757448E+07
5.54863,3.719357E+07
5.55597,3.69274E+07
5.56328,3.669405E+07
5.57060,3.643705E+07
5.57793,3.624521E+07
5.58525,3.604692E+07
5.59257,3.582054E+07
5.59990,3.560809E+07
5.60722,3.542554E+07
5.61453,3.412681E+07
5.62187,3.39701E+07
5.62918,3.380152E+07
5.63650,3.365647E+07
5.64383,3.354473E+07
5.65115,3.347367E+07
5.65847,3.338974E+07
5.66578,3.33064E+07
5.67312,3.301571E+07
5.68043,3.297876E+07
5.68775,3.2954E+07
5.69508,3.293207E+07
5.70240,3.291718E+07
5.70972,3.287928E+07
5.71705,3.28767E+07
5.72437,3.286594E+07
5.73168,3.285345E+07
5.73902,3.282585E+07
5.74633,3.283278E+07
5.75365,3.284648E+07
5.76098,3.284138E+07
5.76830,3.282857E+07
5.77562,3.281655E+07
5.78295,3.281247E+07
5.79027,3.279653E+07
5.79758,3.279445E+07
5.80492,3.279275E+07
5.81223,3.280278E+07
5.81955,3.279368E+07
5.82688,3.279928E+07
5.83420,3.279223E+07
5.84152,3.281617E+07
5.84885,3.281392E+07
5.85617,3.279685E+07
5.86348,3.27737E+07
5.87082,3.27577E+07
5.87813,3.272814E+07
5.88545,3.272401E+07
5.89277,3.27037E+07
5.90010,3.269014E+07
5.90742,3.272613E+07
5.91473,3.273556E+07
5.92207,3.272862E+07
5.92938,3.272618E+07
5.93670,3.270925E+07
5.94403,3.269487E+07
5.95135,3.268016E+07
5.95867,3.267807E+07
5.96600,3.265597E+07
5.97332,3.26308E+07
5.98063,3.261427E+07
5.98797,3.261931E+07
5.99528,3.264411E+07
6.00260,3.263447E+07
6.00993,3.259316E+07
6.01725,3.255488E+07
6.02457,3.252921E+07
6.03190,3.253446E+07
6.03922,3.262353E+07
6.04653,3.251586E+07
6.05387,3.250502E+07
6.06118,3.240244E+07
6.06850,3.238749E+07
6.07583,3.238456E+07
6.08315,3.238603E+07
6.09047,3.229801E+07
6.09780,3.219921E+07
6.10512,3.209936E+07
6.11243,3.213705E+07
6.11977,3.208411E+07
6.12708,3.205395E+07
6.13440,3.201984E+07
6.14173,3.199472E+07
6.14905,3.197815E+07
6.15637,3.194507E+07
6.16368,3.191371E+07
6.17102,3.188809E+07
6.17833,3.187882E+07
6.18565,3.183088E+07
6.19298,3.181369E+07
6.20030,3.179764E+07
6.20762,3.178328E+07
6.21495,3.177402E+07
6.22227,3.176319E+07
6.22958,3.17382E+07
6.23692,3.171381E+07
6.24423,3.167889E+07
6.25155,3.164429E+07
6.25888,3.159918E+07
6.26620,3.153657E+07
6.27352,3.149895E+07
6.28085,3.147027E+07
6.28817,3.146357E+07
6.29548,3.145515E+07
6.30282,3.141553E+07
6.31013,3.139434E+07
6.31745,3.137682E+07
6.32478,3.133183E+07
6.33210,3.128856E+07
6.33942,3.1275E+07
6.34675,3.140254E+07
6.35407,3.160883E+07
6.36138,3.163971E+07
6.36872,3.127017E+07
6.37603,3.028558E+07
6.38335,2.945969E+07
6.39068,2.922731E+07
6.39800,2.902186E+07
6.40532,2.902488E+07
6.41263,2.903736E+07
6.41997,2.906671E+07
6.42728,2.906287E+07
6.43460,2.905166E+07
6.44193,2.907174E+07
6.44925,2.908198E+07
6.45657,2.908912E+07
6.46390,2.910086E+07
6.47122,2.911447E+07
6.47853,2.915126E+07
6.48587,2.915675E+07
6.49318,2.917303E+07
6.50050,2.919125E+07
6.50783,2.917522E+07
6.51515,2.918127E+07
6.52247,2.919143E+07
6.52980,2.919936E+07
6.53712,2.920302E+07
6.54443,2.922456E+07
6.55177,2.922742E+07
6.55908,2.922986E+07
6.56640,2.925759E+07
6.57373,2.926314E+07
6.58105,2.926175E+07
6.58837,2.926782E+07
6.59570,2.927895E+07
6.60302,2.929471E+07
6.61033,2.927713E+07
6.61767,2.927875E+07
6.62498,2.984196E+07
6.63230,3.060877E+07
6.63963,2.755836E+07
6.64695,2.09294E+07
6.65427,1.615489E+07
6.66158,1.655244E+07
6.66892,1.954258E+07
6.67623,2.334134E+07
6.68355,2.712065E+07
6.69088,2.724281E+07
6.69820,2.04985E+07
6.70552,1.059322E+07
6.71285,4163812
6.72017,2349227
6.72748,2253958
6.73482,2286390
6.74213,2290983
6.74945,2271880
6.75678,2257021
6.76410,2266729
6.77142,2292650
6.77875,2315588
6.78607,2325649
6.79338,2336697
6.80072,2359652
6.80803,2416752
6.81535,2497061
6.82268,2591906
6.83000,2719612
6.83732,2866944
6.84465,2986181
6.85197,2878665
6.85928,2430062
6.86662,1917181
6.87393,1644806
6.88125,1557006
6.88858,1474322
6.89590,1343753
6.90322,1264151
6.91055,1292902
6.91787,1423181
6.92518,1677649
6.93250,2007667
6.93983,2253398
6.94715,2372435
6.95447,2452483
6.96180,2486351
6.96912,2288552
6.97643,1876683
6.98377,1552500
6.99108,1423004
6.99840,1332291
7.00573,1204767
7.01305,1096524
7.02037,1046211
7.02770,1045663
7.03502,1079100
7.04233,1136822
7.04967,1215732
7.05698,1313049
7.06430,1433457
7.07163,1584292
7.07895,1772304
7.08627,2003463
7.09360,2291846
7.10092,2646769
7.10823,3101369
7.11557,3683049
7.12288,4377418
7.13020,5154231
7.13753,5959619
7.14485,6772541
7.15217,7223514
7.15950,6583783
7.16682,4746072
7.17413,2690438
7.18147,1423699
7.18878,997376
7.19610,966716
7.20342,1063650
7.21075,1227092
7.21807,1443310
7.22538,1699032
7.23272,1969294
7.24003,2199151
7.24735,2317557
7.25468,2294978
7.26200,2219366
7.26932,2225393
7.27665,2359138
7.28397,2610216
7.29128,3094276
7.29862,4061860
7.30593,5669255
7.31325,7919388
7.32058,1.053702E+07
7.32790,1.32201E+07
7.33522,1.578147E+07
7.34255,1.817804E+07
7.34987,2.045163E+07
7.35718,2.262113E+07
7.36452,2.466205E+07
7.37183,2.652306E+07
7.37915,2.819872E+07
7.38648,2.96477E+07
7.39380,2.892005E+07
7.40112,2.274161E+07
7.40845,1.293736E+07
7.41577,6078115
7.42308,4216663
7.43042,4335576
7.43773,4545212
7.44505,4751801
7.45237,4979161
7.45970,5232115
7.46702,5528432
7.47433,5883600
7.48167,6308602
7.48898,6810652
7.49630,7374004
7.50363,7972688
7.51095,8620928
7.51827,9393339
7.52560,1.02712E+07
7.53292,1.102603E+07
7.54023,1.115093E+07
7.54757,1.014061E+07
7.55488,8045550
7.56220,5596240
7.56953,3639892
7.57685,2547411
7.58417,2180759
7.59150,2215285
7.59882,2397809
7.60613,2619376
7.61347,2862632
7.62078,3125947
7.62810,3422668
7.63543,3779745
7.64275,4220543
7.65007,4676071
7.65740,5046618
7.66472,5348550
7.67203,5658638
7.67937,5891123
7.68668,5963203
7.69400,5905898
7.70132,5879112
7.70865,5913313
7.71597,5973965
7.72328,6110958
7.73062,6364756
7.73793,6687593
7.74525,7044296
7.75258,7461082
7.75990,8075267
7.76722,9067625
7.77455,1.048766E+07
7.78187,1.20393E+07
7.78918,1.301621E+07
7.79652,1.282537E+07
7.80383,1.184349E+07
7.81115,1.114442E+07
7.81848,1.122948E+07
7.82580,1.182223E+07
7.83312,1.251475E+07
7.84045,1.285712E+07
7.84777,1.225649E+07
7.85508,1.034457E+07
7.86242,7505513
7.86973,4752124
7.87705,2887548
7.88438,1993065
7.89170,1706701
7.89902,1637123
7.90635,1573396
7.91367,1433469
7.92098,1248714
7.92832,1090796
7.93563,1011957
7.94295,1028794
7.95028,1118689
7.95760,1279689
7.96492,1504779
7.97223,1757591
7.97957,1934277
7.98688,1960192
7.99420,1838807
8.00153,1620125
8.00885,1429999
8.01617,1475367
8.02350,1965710
8.03082,2837358
8.03813,3527035
8.04547,3362616
8.05278,2381135
8.06010,1340323
8.06743,799285
8.07475,689378
8.08207,736534
8.08940,817307
8.09672,935711
8.10403,1118313
8.11137,1368635
8.11868,1683860
8.12600,2053387
8.13333,2456230
8.14065,2869192
8.14797,3277074
8.15530,3685386
8.16262,4101808
8.16993,4517960
8.17727,4893131
8.18458,5247032
8.19190,5596578
8.19923,5995246
8.20655,6463125
8.21387,6980305
8.22118,7520884
8.22852,8101273
8.23583,8758515
8.24315,9529259
8.25048,1.047634E+07
8.25780,1.167218E+07
8.26512,1.314391E+07
8.27245,1.482757E+07
8.27977,1.630245E+07
8.28708,1.662379E+07
8.29442,1.490936E+07
8.30173,1.112957E+07
8.30905,6753103
8.31638,3342841
8.32370,1432084
8.33102,646833
8.33835,410543
8.34567,366543
8.35298,366019
8.36032,356604
8.36763,328304
8.37495,292791
8.38228,267959
8.38960,262089
8.39692,268926
8.40425,279052
8.41157,285875
8.41888,293083
8.42622,318261
8.43353,365317
8.44085,439329
8.44818,526079
8.45550,616907
8.46282,700953
8.47015,776954
8.47747,854043
8.48478,928634
8.49210,999490
8.49943,1070215
8.50675,1143007
8.51407,1226992
8.52140,1311719
8.52872,1407666
8.53603,1509868
8.54337,1622098
8.55068,1739163
8.55800,1880587
8.56533,2045211
8.57265,2254177
8.57997,2522286
8.58730,2844474
8.59462,3259824
8.60193,3740076
8.60927,4110798
8.61658,4178197
8.62390,3757437
8.63123,2930153
8.63855,1951164
8.64587,1110845
8.65320,585846
8.66052,339455
8.66783,260004
8.67517,253025
8.68248,273185
8.68980,287550
8.69713,283629
8.70445,265230
8.71177,243819
8.71910,228012
8.72642,216317
8.73373,208348
8.74105,202501
8.74838,202561
8.75570,225183
8.76302,313429
8.77035,511292
8.77767,786539
8.78498,993202
8.79232,978839
8.79963,758884
8.80695,495300
8.81428,315929
8.82160,234124
8.82892,207353
8.83625,203878
8.84357,208718
8.85088,215537
8.85822,218484
8.86553,213973
8.87285,201939
8.88018,189899
8.88750,173395
8.89482,166401
8.90215,163897
8.90947,162313
8.91678,161652
8.92412,163658
8.93143,167262
8.93875,174711
8.94608,186733
8.95340,193004
8.96072,191721
8.96805,190694
8.97537,189244
8.98268,192349
8.99002,200689
8.99733,215193
9.00465,234494
9.01197,259764
9.01930,290941
9.02662,330964
9.03393,392754
9.04127,492048
9.04858,636027
9.05590,800186
9.06323,930542
9.07055,987741
9.07787,998733
9.08520,1022512
9.09252,1090065
9.09983,1148142
9.10717,1119079
9.11448,986346
9.12180,802075
9.12913,624222
9.13645,475760
9.14377,356871
9.15110,273089
9.15842,225586
9.16573,206520
9.17307,206152
9.18038,213298
9.18770,223527
9.19503,233292
9.20235,247725
9.20967,270496
9.21700,307754
9.22432,365789
9.23163,441235
9.23897,528907
9.24628,612811
9.25360,690141
9.26092,762460
9.26825,832548
9.27557,908477
9.28288,994315
9.29022,1091635
9.29753,1211593
9.30485,1360536
9.31218,1526697
9.31950,1686751
9.32682,1816103
9.33415,1857288
9.34147,1819990
9.34878,1777396
9.35612,1763774
9.36343,1819223
9.37075,1928299
9.37808,2070896
9.38540,2248970
