C:\GCMS2 DATA\ILYA\Danica project\Danica SIM Sample 19.D Thu Nov 27 13:40:22 2025
Start of data points
9.09712,3976
9.10200,3851
9.10688,3749
9.11177,3678
9.11663,3633
9.12152,3616
9.12640,3649
9.13127,3743
9.13615,3873
9.14103,4026
9.14592,4201
9.15078,4347
9.15567,4407
9.16055,4370
9.16542,4251
9.17030,4063
9.17518,3835
9.18007,3606
9.18493,3394
9.18982,3213
9.19470,3081
9.19957,2992
9.20445,2926
9.20933,2897
9.21422,2923
9.21908,3009
9.22397,3170
9.22885,3412
9.23372,3738
9.23860,4136
9.24348,4531
9.24837,4820
9.25323,4934
9.25812,4851
9.26300,4609
9.26787,4311
9.27275,4045
9.27763,3810
9.28252,3574
9.28738,3330
9.29227,3102
9.29715,2918
9.30202,2779
9.30690,2675
9.31178,2628
9.31667,2639
9.32153,2676
9.32642,2717
9.33130,2768
9.33617,2846
9.34105,2942
9.34593,3025
9.35082,3093
9.35568,3172
9.36057,3283
9.36545,3437
9.37032,3651
9.37520,3926
9.38008,4223
9.38497,4468
9.38983,4562
9.39472,4430
9.39960,4098
9.40447,3689
9.40935,3325
9.41423,3056
9.41912,2891
9.42398,2817
9.42887,2809
9.43375,2827
9.43862,2834
9.44350,2814
9.44838,2784
9.45325,2758
9.45813,2743
9.46302,2766
9.46790,2880
9.47277,3154
9.47765,3615
9.48253,4199
9.48740,4772
9.49228,5191
9.49717,5334
9.50205,5139
9.50692,4661
9.51180,4052
9.51668,3490
9.52155,3117
9.52643,3026
9.53132,3326
9.53620,4289
9.54107,6463
9.54595,10670
9.55083,17865
9.55570,28953
9.56058,44584
9.56547,65019
9.57035,90506
9.57522,121790
9.58010,160053
9.58498,206764
9.58985,262817
9.59473,326389
9.59962,390770
9.60450,442219
9.60937,460320
9.61425,426688
9.61913,340671
9.62400,227848
9.62888,126050
9.63377,58605
9.63865,24351
9.64352,10291
9.64840,5374
9.65328,3877
9.65815,3507
9.66303,3466
9.66792,3503
9.67280,3547
9.67767,3568
9.68255,3568
9.68743,3576
9.69230,3603
9.69718,3634
9.70207,3659
9.70695,3643
9.71182,3550
9.71670,3396
9.72158,3230
9.72645,3088
9.73133,2963
9.73622,2837
9.74110,2728
9.74597,2671
9.75085,2658
9.75573,2655
9.76060,2659
9.76548,2683
9.77037,2717
9.77525,2745
9.78012,2769
9.78500,2800
9.78988,2832
9.79475,2850
9.79963,2849
9.80452,2849
9.80940,2857
9.81427,2857
9.81915,2841
9.82403,2821
9.82890,2808
9.83378,2801
9.83867,2786
9.84353,2766
9.84842,2754
9.85330,2739
9.85818,2709
9.86305,2671
9.86793,2629
9.87282,2582
9.87768,2554
9.88257,2569
9.88745,2644
9.89233,2799
9.89720,3059
9.90208,3456
9.90697,3981
9.91183,4566
9.91672,5117
9.92160,5590
9.92648,6022
9.93135,6495
9.93623,7074
9.94112,7704
9.94598,8169
9.95087,8231
9.95575,7790
9.96063,6909
9.96550,5780
9.97038,4671
9.97527,3818
9.98013,3329
9.98502,3210
9.98990,3428
9.99478,3899
9.99965,4449
10.00453,4894
10.00942,5130
10.01428,5128
10.01917,4932
10.02405,4706
10.02893,4656
10.03380,4931
10.03868,5635
10.04357,6872
10.04843,8730
10.05332,11249
10.05820,14440
10.06308,18477
10.06795,23593
10.07283,29673
10.07772,36214
10.08258,42515
10.08747,47600
10.09235,50264
10.09723,49469
10.10210,44910
10.10698,37445
10.11187,28835
10.11673,20836
10.12162,14552
10.12650,10309
10.13138,7762
10.13625,6285
10.14113,5406
10.14602,4834
10.15088,4365
10.15577,3924
10.16065,3544
10.16553,3262
10.17040,3063
10.17528,2924
10.18017,2848
10.18503,2821
10.18992,2812
10.19480,2812
10.19967,2825
10.20455,2853
10.20943,2892
10.21432,2929
10.21918,2961
10.22407,3001
10.22895,3054
10.23382,3114
10.23870,3169
10.24358,3208
10.24847,3234
10.25333,3256
10.25822,3279
10.26310,3317
10.26797,3397
10.27285,3535
10.27773,3744
10.28262,4038
10.28748,4420
10.29237,4867
10.29725,5361
10.30212,5911
10.30700,6475
10.31188,6925
10.31677,7154
10.32163,7142
10.32652,6944
10.33140,6660
10.33627,6367
10.34115,6108
10.34603,5927
10.35092,5823
10.35578,5764
10.36067,5731
10.36555,5689
10.37042,5626
10.37530,5594
10.38018,5637
10.38507,5776
10.38993,6040
10.39482,6417
10.39970,6846
10.40457,7240
10.40945,7512
10.41433,7618
10.41922,7594
10.42408,7505
10.42897,7408
10.43385,7384
10.43872,7544
10.44360,7984
10.44848,8826
10.45337,10295
10.45823,12904
10.46312,17760
10.46800,26858
10.47287,43532
10.47775,73131
10.48263,123490
10.48752,203854
10.49238,321030
10.49727,474718
10.50215,652100
10.50702,823120
10.51190,946253
10.51678,985886
10.52167,927986
10.52653,785299
10.53142,593409
10.53630,398664
10.54117,238807
10.54605,128601
10.55093,62846
10.55582,28466
10.56068,12613
10.56557,6058
10.57045,3594
10.57532,2734
10.58020,2445
10.58508,2337
10.58995,2291
10.59483,2285
10.59972,2311
10.60460,2358
10.60947,2430
10.61435,2533
10.61923,2658
10.62410,2790
10.62898,2927
10.63387,3081
10.63875,3271
10.64362,3522
10.64850,3862
10.65338,4302
10.65825,4809
10.66313,5309
10.66802,5717
10.67290,5957
10.67777,5946
10.68265,5636
10.68753,5081
10.69240,4408
10.69728,3739
10.70217,3176
10.70705,2770
10.71192,2503
10.71680,2332
10.72168,2228
10.72655,2180
10.73143,2196
10.73632,2279
10.74120,2421
10.74607,2631
10.75095,2928
10.75583,3309
10.76070,3771
10.76558,4326
10.77047,4988
10.77535,5848
10.78022,7120
10.78510,9039
10.78998,11766
10.79485,15326
10.79973,19496
10.80462,23685
10.80950,27071
10.81437,28995
10.81925,29159
10.82413,27503
10.82900,24269
10.83388,20133
10.83877,15942
10.84365,12279
10.84852,9340
10.85340,7090
10.85828,5431
10.86315,4263
10.86803,3499
10.87292,3070
10.87780,2927
10.88267,3087
10.88755,3652
10.89243,4772
10.89730,6635
10.90218,9412
10.90707,13090
10.91195,17350
10.91682,21552
10.92170,24785
10.92658,26122
10.93145,25049
10.93633,21796
10.94122,17263
10.94608,12571
10.95097,8605
10.95585,5795
10.96073,4122
10.96560,3312
10.97048,3053
10.97537,3093
10.98023,3255
10.98512,3425
10.99000,3540
10.99488,3568
10.99975,3505
11.00463,3387
11.00952,3260
11.01438,3149
11.01927,3069
11.02415,3039
11.02903,3043
11.03390,3021
11.03878,2936
11.04367,2812
11.04853,2694
11.05342,2638
11.05830,2726
11.06318,3080
11.06805,3883
11.07293,5358
11.07782,7713
11.08268,11094
11.08757,15579
11.09245,21259
11.09733,28426
11.10220,37807
11.10708,50789
11.11197,69468
11.11683,96272
11.12172,133006
11.12660,179122
11.13148,230102
11.13635,277391
11.14123,310264
11.14612,319892
11.15098,303299
11.15587,263700
11.16075,209022
11.16563,150484
11.17050,98658
11.17538,59221
11.18027,32817
11.18513,17205
11.19002,9002
11.19490,5115
11.19978,3488
11.20465,2947
11.20953,2904
11.21442,3100
11.21928,3433
11.22417,3871
11.22905,4386
11.23393,4925
11.23880,5440
11.24368,5856
11.24857,6060
11.25343,5979
11.25832,5629
11.26320,5082
11.26808,4455
11.27295,3926
11.27783,3704
11.28272,3939
11.28758,4669
11.29247,5820
11.29735,7209
11.30222,8527
11.30710,9415
11.31198,9605
11.31687,9057
11.32173,7997
11.32662,6807
11.33150,5840
11.33637,5287
11.34125,5148
11.34613,5313
11.35102,5653
11.35588,6047
11.36077,6378
11.36565,6573
11.37052,6624
11.37540,6554
11.38028,6383
11.38517,6138
11.39003,5869
11.39492,5656
11.39980,5577
11.40467,5651
11.40955,5813
11.41443,6001
11.41932,6240
11.42418,6627
11.42907,7245
11.43395,8154
11.43882,9418
11.44370,11026
11.44858,12885
11.45347,14910
11.45833,16974
11.46322,18843
11.46810,20327
11.47297,21323
11.47785,21682
11.48273,21258
11.48762,20020
11.49248,18028
11.49737,15494
11.50225,12763
11.50712,10160
11.51200,7948
11.51688,6276
11.52177,5122
11.52663,4390
11.53152,3993
11.53640,3836
11.54127,3845
11.54615,3950
11.55103,4083
11.55592,4234
11.56078,4451
11.56567,4751
11.57055,5081
11.57542,5378
11.58030,5597
11.58518,5682
11.59007,5566
11.59493,5251
11.59982,4818
11.60470,4355
11.60957,3923
11.61445,3564
11.61933,3303
11.62420,3135
11.62908,3034
11.63397,2959
11.63885,2899
11.64372,2882
11.64860,2940
11.65348,3124
11.65835,3535
11.66323,4350
11.66812,5837
11.67300,8363
11.67787,12331
11.68275,17957
11.68763,25075
11.69250,32983
11.69738,40193
11.70227,44684
11.70715,44904
11.71202,40649
11.71690,33183
11.72178,24626
11.72665,16903
11.73153,11046
11.73642,7232
11.74130,5140
11.74617,4261
11.75105,4112
11.75593,4351
11.76080,4791
11.76568,5321
11.77057,5869
11.77545,6401
11.78032,6905
11.78520,7385
11.79008,7877
11.79495,8408
11.79983,8894
11.80472,9135
11.80960,8956
11.81447,8301
11.81935,7254
11.82423,6028
11.82910,4873
11.83398,3956
11.83887,3323
11.84375,2941
11.84862,2743
11.85350,2659
11.85838,2638
11.86325,2655
11.86813,2689
11.87302,2721
11.87790,2727
11.88277,2684
11.88765,2601
11.89253,2517
11.89740,2455
11.90228,2429
11.90717,2454
11.91205,2529
11.91692,2637
11.92180,2778
11.92668,2967
11.93155,3217
11.93643,3515
11.94132,3834
11.94620,4148
11.95107,4403
11.95595,4529
11.96083,4486
11.96570,4289
11.97058,3971
11.97547,3581
11.98035,3207
11.98522,2926
11.99010,2742
11.99498,2614
11.99985,2520
12.00473,2461
12.00962,2449
12.01448,2500
12.01937,2613
12.02425,2795
12.02913,3099
12.03400,3611
12.03888,4469
12.04377,5848
12.04863,7875
12.05352,10584
12.05840,13795
12.06328,16964
12.06815,19284
12.07303,20042
12.07792,19019
12.08278,16596
12.08767,13449
12.09255,10229
12.09743,7448
12.10230,5402
12.10718,4111
12.11207,3398
12.11693,3052
12.12182,2908
12.12670,2854
12.13158,2835
12.13645,2834
12.14133,2829
12.14622,2800
12.15108,2740
12.15597,2643
12.16085,2514
12.16573,2395
12.17060,2316
12.17548,2268
12.18037,2228
12.18523,2198
12.19012,2191
12.19500,2225
12.19988,2298
12.20475,2400
12.20963,2520
12.21452,2644
12.21938,2748
12.22427,2814
12.22915,2841
12.23403,2840
12.23890,2838
12.24378,2895
12.24867,3055
12.25353,3305
12.25842,3603
12.26330,3899
12.26818,4109
12.27305,4173
12.27793,4123
12.28282,4017
12.28768,3898
12.29257,3809
12.29745,3768
12.30233,3747
12.30720,3695
12.31208,3596
12.31697,3494
12.32183,3421
12.32672,3385
12.33160,3397
12.33648,3472
12.34135,3636
12.34623,3923
12.35112,4345
12.35598,4890
12.36087,5507
12.36575,6046
12.37062,6330
12.37550,6295
12.38038,6027
12.38527,5715
12.39013,5546
12.39502,5591
12.39990,5784
12.40477,5975
12.40965,6008
12.41453,5799
12.41942,5347
12.42428,4742
12.42917,4145
12.43405,3676
12.43892,3381
12.44380,3275
12.44868,3335
12.45357,3494
12.45843,3683
12.46332,3842
12.46820,3933
12.47307,3935
12.47795,3842
12.48283,3680
12.48772,3491
12.49258,3302
12.49747,3135
12.50235,2999
12.50722,2894
12.51210,2824
12.51698,2786
12.52187,2753
12.52673,2720
12.53162,2701
12.53650,2696
12.54137,2710
12.54625,2758
12.55113,2832
12.55602,2909
12.56088,2992
12.56577,3115
12.57065,3328
12.57552,3665
12.58040,4122
12.58528,4696
12.59017,5343
12.59503,5910
12.59992,6203
12.60480,6128
12.60967,5729
12.61455,5114
12.61943,4431
12.62432,3847
12.62918,3476
12.63407,3316
12.63895,3283
12.64382,3298
12.64870,3312
12.65358,3288
12.65847,3208
12.66333,3099
12.66822,2995
12.67310,2923
12.67797,2903
12.68285,2934
12.68773,2968
12.69262,2955
12.69748,2894
12.70237,2818
12.70725,2750
12.71212,2696
12.71700,2668
12.72188,2679
