C:\GCMS2 DATA\ILYA\Danica project\Danica SIM Sample 18.D Thu Nov 27 12:41:44 2025
Start of data points
9.09727	3964
9.10215	3846
9.10702	3761
9.11190	3691
9.11678	3638
9.12165	3639
9.12653	3700
9.13142	3800
9.13630	3918
9.14117	4042
9.14605	4165
9.15093	4267
9.15580	4321
9.16068	4306
9.16557	4205
9.17045	4018
9.17532	3788
9.18020	3570
9.18508	3383
9.18995	3221
9.19483	3077
9.19972	2966
9.20460	2911
9.20947	2916
9.21435	2976
9.21923	3103
9.22410	3317
9.22898	3648
9.23387	4078
9.23875	4525
9.24362	4878
9.24850	5036
9.25338	4971
9.25825	4750
9.26313	4466
9.26802	4165
9.27290	3876
9.27777	3626
9.28265	3405
9.28753	3179
9.29240	2971
9.29728	2816
9.30217	2721
9.30705	2680
9.31192	2674
9.31680	2682
9.32168	2713
9.32655	2762
9.33143	2806
9.33632	2858
9.34120	2947
9.34607	3059
9.35095	3160
9.35583	3240
9.36070	3326
9.36558	3457
9.37047	3639
9.37535	3853
9.38022	4064
9.38510	4202
9.38998	4176
9.39485	3961
9.39973	3645
9.40462	3332
9.40950	3070
9.41437	2883
9.41925	2798
9.42413	2793
9.42900	2809
9.43388	2818
9.43877	2814
9.44365	2788
9.44852	2754
9.45340	2737
9.45828	2747
9.46315	2821
9.46803	3028
9.47292	3412
9.47778	3954
9.48267	4575
9.48755	5124
9.49243	5432
9.49730	5403
9.50218	5055
9.50707	4510
9.51193	3931
9.51682	3431
9.52170	3105
9.52658	3114
9.53145	3709
9.53633	5294
9.54122	8572
9.54608	14605
9.55097	24805
9.55585	40522
9.56073	62381
9.56560	90727
9.57048	126595
9.57537	171368
9.58023	226506
9.58512	293985
9.59000	374429
9.59488	464348
9.59975	556990
9.60463	641819
9.60952	696889
9.61438	686249
9.61927	582521
9.62415	405172
9.62903	222242
9.63390	95193
9.63878	33648
9.64367	11819
9.64853	5579
9.65342	3995
9.65830	3643
9.66318	3599
9.66805	3633
9.67293	3679
9.67782	3697
9.68268	3691
9.68757	3693
9.69245	3708
9.69733	3721
9.70220	3725
9.70708	3706
9.71197	3628
9.71683	3467
9.72172	3256
9.72660	3062
9.73148	2912
9.73635	2786
9.74123	2674
9.74612	2597
9.75098	2561
9.75587	2542
9.76075	2528
9.76563	2536
9.77050	2581
9.77538	2641
9.78027	2707
9.78513	2785
9.79002	2857
9.79490	2903
9.79978	2933
9.80465	2962
9.80953	2974
9.81442	2951
9.81928	2903
9.82417	2873
9.82905	2874
9.83392	2881
9.83880	2865
9.84368	2828
9.84857	2782
9.85343	2734
9.85832	2694
9.86320	2671
9.86807	2653
9.87295	2632
9.87783	2618
9.88272	2624
9.88758	2688
9.89247	2857
9.89735	3148
9.90222	3547
9.90710	4036
